kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_1.ptx 1175 : 2016 15426 0 0 0 0 0 0 0 
_1.ptx 1542 : 814 5705 0 0 0 0 0 0 0 
_1.ptx 719 : 1024 6624 0 0 0 0 0 0 0 
_1.ptx 1838 : 997 7110 0 0 0 0 0 0 0 
_1.ptx 1015 : 79 869 0 0 0 0 0 0 0 
_1.ptx 816 : 1024 7584 0 0 0 0 0 0 0 
_1.ptx 1225 : 997 5350 0 0 0 0 0 0 0 
_1.ptx 767 : 1024 6176 0 0 0 0 0 0 0 
_1.ptx 720 : 1024 11296 0 0 0 0 0 0 0 
_1.ptx 1839 : 997 9074 0 0 0 0 0 0 0 
_1.ptx 1016 : 79 474 0 0 0 0 0 0 0 
_1.ptx 1640 : 814 7326 0 0 0 0 0 0 0 
_1.ptx 817 : 1024 6496 0 0 0 0 0 0 0 
_1.ptx 1226 : 997 6479 0 0 0 0 0 0 0 
_1.ptx 722 : 1024 13312 0 0 0 0 0 0 0 
_1.ptx 728 : 1024 8704 4096 0 0 0 0 0 0 
_1.ptx 769 : 1024 7520 0 0 0 0 0 0 0 
_1.ptx 1593 : 814 5698 0 0 0 0 0 0 0 
_1.ptx 770 : 1024 8320 0 0 0 0 0 0 0 
_1.ptx 1179 : 2016 16448 0 0 0 0 0 0 0 
_1.ptx 771 : 1024 10112 0 0 0 0 0 0 0 
_1.ptx 1180 : 2016 16128 0 0 0 0 0 0 0 
_1.ptx 1595 : 814 8142 0 0 0 0 0 0 0 
_1.ptx 772 : 1024 11584 0 0 0 0 0 0 0 
_1.ptx 1596 : 814 5865 0 0 0 0 0 0 0 
_1.ptx 773 : 1024 11488 0 0 0 0 0 0 0 
_1.ptx 1182 : 2016 3090 0 0 0 0 0 0 34 
_1.ptx 1597 : 814 9280 0 0 0 0 0 0 0 
_1.ptx 774 : 1024 11488 0 0 0 0 0 0 0 
_1.ptx 1598 : 814 7614 0 0 0 0 0 0 0 
_1.ptx 775 : 1024 11328 0 0 0 0 0 0 0 
_1.ptx 1599 : 814 8267 0 0 0 0 0 0 0 
_1.ptx 776 : 1024 11328 0 0 0 0 0 0 0 
_1.ptx 1185 : 1501 10544 0 0 0 0 0 0 0 
_1.ptx 777 : 1024 11328 0 0 0 0 0 0 0 
_1.ptx 1186 : 1501 13509 0 0 0 0 0 0 0 
_1.ptx 1601 : 814 8140 0 0 0 0 0 0 0 
_1.ptx 778 : 1024 3072 0 0 0 0 0 0 0 
_1.ptx 1603 : 814 18557 0 0 0 0 0 0 0 
_1.ptx 780 : 1024 9504 0 0 0 0 0 0 0 
_1.ptx 1189 : 1501 8160 0 0 0 0 0 0 29 
_1.ptx 980 : 2016 22275 0 0 0 0 0 0 0 
_1.ptx 1389 : 910 5460 0 0 0 0 0 0 0 
_1.ptx 781 : 1024 9696 0 0 0 0 0 0 0 
_1.ptx 981 : 2016 22176 0 0 0 0 0 0 0 
_1.ptx 1605 : 814 9023 0 0 0 0 0 0 0 
_1.ptx 782 : 1024 9824 0 0 0 0 0 0 0 
_1.ptx 1606 : 814 9112 0 0 0 0 0 0 0 
_1.ptx 783 : 1024 8032 0 0 0 0 0 0 0 
_1.ptx 1192 : 141 1551 0 0 0 0 0 0 0 
_1.ptx 983 : 2016 22182 0 0 0 0 0 0 0 
_1.ptx 784 : 1024 7456 0 0 0 0 0 0 0 
_1.ptx 984 : 2016 18176 0 0 0 0 0 0 0 
_1.ptx 1393 : 2627 29003 0 0 0 0 0 0 0 
_1.ptx 1608 : 814 9025 0 0 0 0 0 0 0 
_1.ptx 785 : 1024 7296 0 0 0 0 0 0 0 
_1.ptx 1194 : 141 3213 0 0 0 0 0 0 0 
_1.ptx 1609 : 814 4892 0 0 0 0 0 0 0 
_1.ptx 786 : 1024 9248 0 0 0 0 0 0 0 
_1.ptx 1195 : 141 1027 0 0 0 0 0 0 0 
_1.ptx 986 : 2016 22821 0 0 0 0 0 0 0 
_1.ptx 1610 : 814 4892 0 0 0 0 0 0 0 
_1.ptx 787 : 1024 11328 0 0 0 0 0 0 0 
_1.ptx 1196 : 141 1269 0 0 0 0 0 0 0 
_1.ptx 788 : 1024 11296 0 0 0 0 0 0 0 
_1.ptx 1197 : 141 1560 0 0 0 0 0 0 0 
_1.ptx 988 : 2016 18176 0 0 0 0 0 0 0 
_1.ptx 1397 : 2627 23903 0 0 0 0 0 0 0 
_1.ptx 1612 : 814 7358 0 0 0 0 0 0 0 
_1.ptx 789 : 1024 11264 0 0 0 0 0 0 0 
_1.ptx 1198 : 141 846 0 0 0 0 0 0 0 
_1.ptx 1812 : 814 5698 0 0 0 0 0 0 0 
_1.ptx 989 : 2016 23125 0 0 0 0 0 0 0 
_1.ptx 1613 : 814 4884 0 0 0 0 0 0 0 
_1.ptx 790 : 1024 9472 0 0 0 0 0 0 0 
_1.ptx 990 : 2016 18144 0 0 0 0 0 0 0 
_1.ptx 791 : 1024 9408 0 0 0 0 0 0 0 
_1.ptx 1814 : 814 6517 0 0 0 0 0 0 0 
_1.ptx 991 : 2016 18556 0 0 0 0 0 0 0 
_1.ptx 1615 : 814 7334 0 0 0 0 0 0 0 
_1.ptx 792 : 1024 9696 0 0 0 0 0 0 0 
_1.ptx 1201 : 1875 11250 0 0 0 0 0 0 0 
_1.ptx 1816 : 814 8954 0 0 0 0 0 0 0 
_1.ptx 993 : 2016 14819 0 0 0 0 0 0 0 
_1.ptx 1617 : 814 8954 0 0 0 0 0 0 0 
_1.ptx 794 : 1024 11584 0 0 0 0 0 0 0 
_1.ptx 795 : 1024 9216 0 0 0 0 0 0 0 
_1.ptx 1818 : 814 4070 0 0 0 0 0 0 0 
_1.ptx 995 : 2016 22559 0 0 0 0 0 0 0 
_1.ptx 1619 : 814 8958 0 0 0 0 0 0 0 
_1.ptx 796 : 1024 9408 0 0 0 0 0 0 0 
_1.ptx 1205 : 2016 16197 0 0 0 0 0 0 0 
_1.ptx 1625 : 814 5792 0 0 0 0 0 0 0 
_1.ptx 802 : 1024 11296 0 0 0 0 0 0 0 
_1.ptx 1211 : 2016 14807 0 0 0 0 0 0 0 
_1.ptx 1004 : 1441 12982 0 0 0 0 0 0 0 
_1.ptx 805 : 1024 7264 0 0 0 0 0 0 0 
_1.ptx 1214 : 2016 5982 0 0 0 0 0 0 37 
_1.ptx 1829 : 997 11008 0 0 0 0 0 0 0 
_1.ptx 1006 : 1441 11554 0 0 0 0 0 0 0 
_1.ptx 807 : 1024 6240 0 0 0 0 0 0 0 
_1.ptx 1633 : 814 9076 0 0 0 0 0 0 0 
_1.ptx 810 : 1024 8192 0 0 0 0 0 0 0 
_1.ptx 1219 : 997 10178 0 0 0 0 0 0 0 
_1.ptx 818 : 1024 6400 0 0 0 0 0 0 0 
_1.ptx 1227 : 997 7026 0 0 0 0 0 0 0 
_1.ptx 1646 : 814 8954 0 0 0 0 0 0 0 
_1.ptx 823 : 1024 11232 0 0 0 0 0 0 0 
_1.ptx 1232 : 997 5888 0 0 0 0 0 0 0 
_1.ptx 1851 : 997 8198 0 0 0 0 0 0 0 
_1.ptx 1028 : 2016 6048 0 0 0 0 0 0 0 
_1.ptx 1437 : 3537 24854 0 0 0 0 0 0 0 
_1.ptx 829 : 1024 6304 0 0 0 0 0 0 0 
_1.ptx 1238 : 997 9026 0 0 0 0 0 0 0 
_1.ptx 1032 : 2016 14112 0 0 0 0 0 0 0 
_1.ptx 833 : 1024 165856 128 0 0 0 0 0 0 
_1.ptx 1242 : 997 11254 0 0 0 0 0 0 0 
_1.ptx 1107 : 79 474 0 0 0 0 0 0 0 
_1.ptx 1925 : 1024 3072 0 0 0 0 0 0 0 
_1.ptx 1117 : 2016 18152 0 0 0 0 0 0 0 
_1.ptx 1935 : 1024 11264 0 0 0 0 0 0 0 
_1.ptx 1119 : 2016 6048 0 0 0 0 0 0 0 
_1.ptx 1162 : 2016 22401 0 0 0 0 0 0 0 
_1.ptx 1165 : 2016 22176 0 0 0 0 0 0 0 
_1.ptx 1177 : 2016 22779 0 0 0 0 0 0 0 
_1.ptx 1188 : 1501 12071 0 0 0 0 0 0 0 
_1.ptx 1206 : 2016 14619 0 0 0 0 0 0 0 
_1.ptx 1208 : 2016 18242 0 0 0 0 0 0 0 
_1.ptx 1212 : 2016 14596 0 0 0 0 0 0 0 
_1.ptx 1215 : 1019 6114 0 0 0 0 0 0 0 
_1.ptx 1222 : 997 7487 0 0 0 0 0 0 0 
_1.ptx 1228 : 997 7072 0 0 0 0 0 0 0 
_1.ptx 1857 : 2016 20490 0 0 0 0 0 0 0 
_1.ptx 1231 : 997 6718 0 0 0 0 0 0 0 
_1.ptx 1859 : 2016 14272 0 0 0 0 0 0 0 
_1.ptx 1450 : 3537 24998 0 0 0 0 0 0 0 
_1.ptx 1234 : 997 10973 0 0 0 0 0 0 0 
_1.ptx 1236 : 997 8984 0 0 0 0 0 0 0 
_1.ptx 1860 : 2016 16192 0 0 0 0 0 0 0 
_1.ptx 1451 : 3537 21687 0 0 0 0 0 0 0 
_1.ptx 1861 : 2016 16192 0 0 0 0 0 0 0 
_1.ptx 1239 : 997 5982 0 0 0 0 0 0 0 
_1.ptx 1863 : 2016 5952 0 0 0 0 0 0 35 
_1.ptx 1241 : 997 11167 0 0 0 0 0 0 0 
_1.ptx 1865 : 1024 10272 0 0 0 0 0 0 0 
_1.ptx 1867 : 1024 7168 0 0 0 0 0 0 0 
_1.ptx 1868 : 1024 5172 0 0 0 0 0 0 16 
_1.ptx 1459 : 3537 35632 0 0 0 0 0 0 0 
_1.ptx 1253 : 997 11023 0 0 0 0 0 0 0 
_1.ptx 1254 : 997 10967 0 0 0 0 0 0 0 
_1.ptx 1256 : 997 11179 0 0 0 0 0 0 0 
_1.ptx 1258 : 997 8973 0 0 0 0 0 0 0 
_1.ptx 1262 : 997 10979 0 0 0 0 0 0 0 
_1.ptx 1264 : 997 11104 0 0 0 0 0 0 0 
_1.ptx 1267 : 997 1810 0 0 0 0 0 0 22 
_1.ptx 1273 : 698 7104 0 0 0 0 0 0 0 
_1.ptx 1280 : 299 3307 0 0 0 0 0 0 0 
_1.ptx 1901 : 1024 7296 0 0 0 0 0 0 0 
_1.ptx 1080 : 2016 23396 0 0 0 0 0 0 0 
_1.ptx 1903 : 1024 10272 0 0 0 0 0 0 0 
_1.ptx 1082 : 2016 18371 0 0 0 0 0 0 0 
_1.ptx 1905 : 1024 7232 0 0 0 0 0 0 0 
_1.ptx 1908 : 1024 10272 0 0 0 0 0 0 0 
_1.ptx 1910 : 1024 7200 0 0 0 0 0 0 0 
_1.ptx 1283 : 299 3289 0 0 0 0 0 0 0 
_1.ptx 1295 : 997 7114 0 0 0 0 0 0 0 
_1.ptx 1297 : 997 11152 0 0 0 0 0 0 0 
_1.ptx 1298 : 997 8980 0 0 0 0 0 0 0 
_1.ptx 1299 : 997 8981 0 0 0 0 0 0 0 
_1.ptx 1300 : 997 6979 0 0 0 0 0 0 0 
_1.ptx 1289 : 299 3316 0 0 0 0 0 0 0 
_1.ptx 1301 : 997 0 0 0 0 0 0 0 0 
_1.ptx 1303 : 997 7145 0 0 0 0 0 0 0 
_1.ptx 1304 : 997 7021 0 0 0 0 0 0 0 
_1.ptx 1094 : 1437 10059 0 0 0 0 0 0 0 
_1.ptx 1917 : 1024 7200 0 0 0 0 0 0 0 
_1.ptx 1095 : 1437 13074 0 0 0 0 0 0 0 
_1.ptx 1918 : 1024 10272 0 0 0 0 0 0 0 
_1.ptx 1097 : 1437 11663 0 0 0 0 0 0 0 
_1.ptx 1920 : 1024 7168 0 0 0 0 0 0 0 
_1.ptx 1305 : 997 6986 0 0 0 0 0 0 0 
_1.ptx 1306 : 997 6012 0 0 0 0 0 0 0 
_1.ptx 1318 : 997 6993 0 0 0 0 0 0 0 
_1.ptx 1319 : 997 6979 0 0 0 0 0 0 0 
_1.ptx 1320 : 997 6991 0 0 0 0 0 0 0 
_1.ptx 1321 : 997 11212 0 0 0 0 0 0 0 
_1.ptx 1322 : 997 11071 0 0 0 0 0 0 0 
_1.ptx 1324 : 997 10124 0 0 0 0 0 0 0 
_1.ptx 1325 : 997 10198 0 0 0 0 0 0 0 
_1.ptx 1326 : 997 10198 0 0 0 0 0 0 0 
_1.ptx 1327 : 997 9970 0 0 0 0 0 0 0 
_1.ptx 1328 : 997 8711 0 0 0 0 0 0 0 
_1.ptx 1330 : 997 11378 0 0 0 0 0 0 0 
_1.ptx 1331 : 997 9069 0 0 0 0 0 0 0 
_1.ptx 1332 : 997 8980 0 0 0 0 0 0 0 
_1.ptx 1333 : 997 7018 0 0 0 0 0 0 0 
_1.ptx 1334 : 997 533 0 0 0 0 0 0 22 
_1.ptx 1337 : 910 7344 0 0 0 0 0 0 0 
_1.ptx 1338 : 910 7668 0 0 0 0 0 0 0 
_1.ptx 1339 : 910 7673 0 0 0 0 0 0 0 
_1.ptx 1340 : 910 5822 0 0 0 0 0 0 0 
_1.ptx 1347 : 3537 14176 0 0 0 0 0 0 0 
_1.ptx 1349 : 3537 14492 0 0 0 0 0 0 0 
_1.ptx 1352 : 3537 39062 0 0 0 0 0 0 0 
_1.ptx 1354 : 3537 25308 0 0 0 0 0 0 0 
_1.ptx 1355 : 3537 15923 0 0 0 0 0 0 0 
_1.ptx 1358 : 910 20622 0 0 0 0 0 0 0 
_1.ptx 1360 : 910 9241 0 0 0 0 0 0 0 
_1.ptx 1361 : 910 9100 0 0 0 0 0 0 0 
_1.ptx 1363 : 910 10010 0 0 0 0 0 0 0 
_1.ptx 1364 : 910 8190 0 0 0 0 0 0 0 
_1.ptx 1365 : 910 8473 0 0 0 0 0 0 0 
_1.ptx 1367 : 910 6708 0 0 0 0 0 0 0 
_1.ptx 1369 : 910 6912 0 0 0 0 0 0 0 
_1.ptx 1370 : 910 0 0 0 0 0 0 0 0 
_1.ptx 1373 : 910 10042 0 0 0 0 0 0 0 
_1.ptx 1374 : 910 10169 0 0 0 0 0 0 0 
_1.ptx 1376 : 910 10077 0 0 0 0 0 0 0 
_1.ptx 1377 : 910 8199 0 0 0 0 0 0 0 
_1.ptx 1379 : 910 10036 0 0 0 0 0 0 0 
_1.ptx 1381 : 910 8200 0 0 0 0 0 0 0 
_1.ptx 1383 : 910 6386 0 0 0 0 0 0 0 
_1.ptx 1385 : 910 45233 0 0 0 0 0 0 0 
_1.ptx 1387 : 910 6370 0 0 0 0 0 0 0 
_1.ptx 1388 : 910 7280 0 0 0 0 0 0 0 
_1.ptx 1438 : 3537 20679 0 0 0 0 0 0 26 
_1.ptx 1457 : 3537 25002 0 0 0 0 0 0 0 
_1.ptx 1461 : 3537 24910 0 0 0 0 0 0 0 
_1.ptx 1462 : 3537 24895 0 0 0 0 0 0 0 
_1.ptx 1463 : 3537 28650 0 0 0 0 0 0 0 
_1.ptx 1465 : 3537 15802 0 0 0 0 0 0 23 
_1.ptx 1394 : 2627 29009 0 0 0 0 0 0 0 
_1.ptx 1396 : 2627 29423 0 0 0 0 0 0 0 
